id,name,zip_code,phone,address
10792,Fushimi,11209,7188337788,"9316 4th Ave, ,"
10793,Eddie's Hero Place,11209,7187451350,"6917 4th Ave, ,"
10794,Balady Foods,11209,7185672252,"7128 5th Ave,"
10795,King Tut Pie,11209,3476626597,"478 72nd St,"
10796,Bean Post Pub,11209,7187459413,"7525 5th Ave, ,"
10797,Bayridge Sushi,11209,7184910662,"6914 3rd Ave, ,"
10798,Shore Road Delicatessen,11209,7187481065,"9316 3rd Ave, ,"
10799,Fort Hamilton Diner,11209,7182385151,"9502 4th Ave, ,"
10800,The Little Flame,11209,7185673800,"8727 4th Ave,"
10801,Stewart's Restaurant,11209,3474974357,"8518 5th Avenue, ,"
10802,Vesuvio Restaurant and Pizzeria,11209,7187450222,"7305 3rd Ave, ,"
10803,Hibachi Master,11209,3476626118,"8512 5th Ave, ,"
10804,Sunnyvale Grocery,11209,7186800905,"7506 5th Ave, ,"
10805,Cathy's Place,11209,7185673953,"9526 4th Ave, ,"
10806,Spring Garden,11209,7189215252,"8706 5th Ave, ,"
10807,Delcorso Cafe Restaurant & Pizzeria,11209,7184911219,"7022 3rd Ave, ,"
10808,Espresso Pizzeria,11209,7188338750,"9403 5th Ave, ,"
10809,Bridgeview Diner,11209,7186809818,"9011 3rd Ave, ,"
10810,Le Sajj,11209,7188337255,"8221 5th Ave, ,"
10811,3 Rd Ave Deli,11209,7182387677,"7702 3rd Ave, ,"
10812,Lighthouse Cafe,11209,7182387102,"7506 3rd Ave, ,"
10813,Sushi Hana,11209,7182384513,"524 86th St, ,"
10814,Sinbad Seafood & Steak,11209,7184915600,"7721 5th Ave,"
10815,Mezcal's D'os Restaurant,11209,7187487007,"7508 3rd Ave, ,"
10816,Mandato Mexican Restaurant,11209,7184924228,"7218 3rd Ave, ,"
10817,Chill Bar and Hookah Lounge,11209,7187485800,"7810 5th Ave,"
10818,Ruzana,11209,3476626208,"486 85th St,"
10819,Red Oak,11209,7186800800,"8305 3rd Ave, ,"
10820,Panera Bread,11209,7182380482,"531 86th St, ,"
10821,Goustaro,11209,7186802096,"9226 4th Ave, ,"
10822,Ridge Grocery & Deli,11209,7187455609,"7201 3rd Ave, ,"
10823,Pasticceria Rocco,11209,7187452590,"9402 4th Ave, ,"
10824,Felfla Cafe,11209,7186800609,"6906 3rd Ave,"
10825,China Inn,11209,7189212249,"7610 5th Ave, ,"
10826,Pizza Wagon,11209,7188365725,"8610 5th Ave, ,"
10827,Uno Pizzeria & Grill,11209,7187488667,"9201 Fourth Ave., ,"
10828,Chen's Kitchen Restaurant,11209,7187481818,"8523 3rd Ave, ,"
10829,Charlie's Sandwich Shop,11209,7188333099,"9216 3rd Ave, Ste 11209"
10830,Take Away & Cafe,11209,7186800777,"7006 3rd Ave, ,"
10831,Bagel Villa,11209,7187451175,"7221 5th Ave, ,"
10832,Hazar Turkish Kebab,11209,7182384040,"7224 5th Ave, ,"
10833,Your House Cafe,11209,7188333900,"6916 4th Ave, ,"
10834,Tokyo Bay Sushi,11209,7188368688,"611 86th St, ,"
10835,Nino's Pizza,11209,7186800222,"9110 3rd Ave, ,"
10836,Bake Ridge Bagels,11209,7186806353,"9417 3rd Ave, ,"
10837,Appletree Natural Market,11209,7187455776,"7613 3rd Ave, ,"
10838,Chipotle Mexican Grill,11209,7188330534,"463 86th St, ,"
10839,Mid China,11209,7188338900,"9409 5th Ave, ,"
10840,Ha Ha,11209,7188338078,"9212 4th Ave, ,"
10841,Royal Restaurant,11209,7187453444,"7609 5th Ave, ,"
10842,David's Garden,11209,7183335336,"7610 5th Ave, ,"
10843,Decora Pizza,11209,7188365200,"8125 5th Ave, ,"
10844,Samia's Fine Mediterranean Cuisine,11209,7186804615,"7809 3rd Ave,"
10845,Tarboosh Coffee & Restaurant,11209,7186302616,"7222 5th Ave, ,"
10846,Beit Jeddo Hookah Lounge,11209,7189211120,"6917 5th Ave, 2nd Fl,"
10847,Peppino's Liquors & Wine,11209,3475174706,"7723 3rd Ave,"
10848,Suki Sushi,11209,7182382323,"9208 3rd Ave,"
10849,King Falafel,11209,7187454188,"7408 3rd Ave, ,"
10850,Mike's Delicatessen,11209,7182385200,"9510 4th Ave, ,"
10851,Dragon China,11209,7182382202,"7917 3rd Ave, ,"
10852,Subway,11209,7182380789,"8421 5th Ave, ,"
10853,The Hen House,11209,7186803320,"7302 3rd Ave, ,"
10854,Off Shore Restaurant,11209,7189215900,"7822 3rd Ave, ,"
10855,China Pagoda,11209,7182386184,"6918 5th Ave, ,"
10856,Nonno's Pizza,11209,7182386200,"8816 3rd Ave, ,"
10857,Burger King,11209,7186305535,"8516 5th Ave, ,"
10858,Best Choice Farm & Deli,11209,7188335325,"561 86th St, ,"
10859,Blimpie,11209,7188337777,"8623 5th Ave, ,"
10860,Five Guys Burgers and Fries,11209,7189219380,"8510 5th Ave, ,"
10861,Johnny Pumps Cafe,11209,7182384005,"7518 5th Ave, ,"
10862,Mr Tang,11209,7187480400,"7523 3rd Ave, ,"
10863,Yummy Thai II,11209,7187481818,"8523 3rd Ave, ,"
10864,Mama's Greek Kitchen,11209,7187483777,"7026 3rd Ave,"
10865,Happy Garden Chinese Restaurant,11209,7187481113,"7211 3rd Ave, ,"
10866,Peking Kitchen,11209,7187481118,"306 93rd St, ,"
10867,Wendy's,11209,7188333034,"420 86th St, ,"
10868,Sakura Sushi,11209,7182381608,"9011 5th Ave, ,"
10869,Bahary Cafe,11209,7188334419,"473 69th St, ,"
10870,Omiya Sushi,11209,7187481977,"8618 4th Ave, ,"
10871,Bab Alhara,11209,7187454440,"376 86th St, ,"
10872,Veterans Administration Hospital Cafeteria,11209,7188366600,"800 Poly Pl, ,"
10873,Hing Wong,11209,7187486688,"7922 5th Ave, ,"
10874,Fuel Grill & Juice Bar,11209,7182384546,"7004 3rd Ave, ,"
10876,Popeyes,11209,7186305575,"8514 5th Ave, ,"
10877,Rocco's Pizzeria,11209,7182387658,"7818 5th Ave, ,"
10878,Ben's Pizzeria,11209,7187454243,"8125 3rd Ave, ,"
10879,One Stop Express,11209,7182383888,"8621 4th Ave, ,"
10880,Caffe Cafe,11209,7187488700,"8401 3rd Ave, ,"
10881,The Original Yip's Oriental Express,11209,7182383888,"8621 4th Ave, ,"
10882,Foodtown,11209,7186802884,"9105 3rd Ave, ,"
10883,Domino's Pizza,11209,7187487879,"9105 4th Ave, ,"
10884,Gyro Station,11209,7187483271,"6917 5th Ave, ,"
10885,Bridge Market,11209,7189211278,"8702 3rd Ave,"
10887,Bunch of Bagels,11209,7189210417,"8413 3rd Ave, ,"
10888,king of tandoor,11209,7188332160,"7407 3rd Ave, ,"
10889,China One,11209,7188367856,"7223 5th Ave, ,"
10890,One World One Kitchen by Chef Charles NYC,11209,9178064800,"156 Bayridge Pkwy, Apt 24E,"
10891,Mist Hookah Lounge,11209,3476626356,"7406 3rd Ave,"
10892,Xin Yuan,11209,7183335336,"7610 5th Ave, ,"
10894,Danish Convenience,11209,7188334740,7826 3rd Ave
10895,Taco Bell,11209,7188360812,"8625 4th Ave, ,"
10896,Energy Fuel Bay Ridge,11209,7184918686,"9522 4th Ave, ,"
10897,Ridge Bay Diner,11209,7187481858,"7404 5th Ave, ,"
10898,Kopperfields,11209,7184912929,"8910 5th Ave, ,"
10899,Sam's Bagels,11209,7186805700,"7715 5th Ave, ,"
10900,Cousin's Pizza,11209,7189213030,"8504 5th Avenue, ,"
10901,Kitchening,11209,7187456400,"8003 3rd Ave, ,"
10902,Pete's Pizzeria,11209,7187455442,"7522 3rd Ave, ,"
10903,Tops Restaurant & Bar Supply,11209,7187458184,"8001 3rd Ave, ,"
10904,Heat Up,11209,7188082112,"8510 4th Ave, ,"
10905,Ideal 4 Life,11209,9175662782,"416 Bay Ridge Pkwy, ,"
10906,Panda Chinese Restaurant,11209,7182388268,"7018 3rd Avenue, ,"
10907,QQ Star Chinese Food,11209,7188338078,9212 4th Ave
10908,Golden Dragon,11209,7187489889,"8523 3rd Ave, ,"
10909,Hot Bagel and Deli,11209,7187482660,"7017 3rd Ave, ,"
10910,A & S Deli & Meat Market,11209,7188331307,"7918 5th Avenue, ,"
10911,Tripot Chinese Restaurant,11209,7185678998,"551 86th St, ,"
10912,Luigi's Pizzeria,11209,7184913900,"8502 3rd Ave, ,"
10913,Little Caesars,11209,7188333999,"8622 4th Ave, ,"
10914,Panda Garden,11209,7186801126,"9708 3rd Ave, ,"
10915,Offshore Restaurant,11209,7189215900,"7822 3rd Ave, ,"
10916,KFC,11209,7182383260,"9201 5th Ave, ,"
10917,Verrazano Deli,11209,7186802819,"9130 4th Ave, ,"
10918,Lin's Garden Chinese & Thai,11209,7187481818,"8523 3rd Ave, ,"
10919,Win Hing,11209,7189215926,"9816 4th Ave, ,"
10920,Jean Danet Pastry,11209,7188367566,"7526 5th Ave, ,"
10921,International Food Store,11209,7182381065,"9413 5th Ave, ,"
10922,P C's Bar & Grill,11209,7184912845,"7215 5th Ave, ,"
10923,Szechuan Garden,11209,7186809146,"9112 3rd Ave, ,"
10924,Sal's Pizzeria,11209,7187483918,"8619 4th Avenue, ,"
10925,Landy's Pizzeria Restaurant,11209,7182381966,"9050 Fort Hamilton Parkway, ,"
10926,R and J European Deli,11209,7184913013,"9413 5th Avenue, ,"
10928,Papa John's Pizza,11209,7184927272,"9060 Fort Hamilton Pkwy, ,"
10929,Popeyes,11209,7183731061,"20-10 86th St, ,"
10930,McDonald's,11209,7182387999,"430 86th St, ,"
10932,Island Burger,11210,3477899955,"2093 Nostrand Ave, ,"
10933,The Loft On H Restaurant And Lounge,11210,7184344763,3407 Ave H
10934,Doowop Griddle,11210,7184219650,"3105 Ave H, ,"
10935,Picky Eaters Restaurant,11210,9179669732,"1456 Flatbush Ave, ,"
10936,Fishermans Cove,11210,3472952892,"2137 Nostrand Ave, ,"
10937,Bake and Things,11210,7184341080,"1489 Flatbush Ave, ,"
10938,Ital Fusion,11210,3473509816,"2085 Nostrand Ave, ,"
10939,The Canteen,11210,3477028988,"2436 Nostrand Ave, ,"
10940,Panda Express,11210,7188590368,2166 Nostrand Ave
10941,Ashoka Grill,11210,7184341001,"1436 Flatbush Ave, ,"
10942,Footprints Cafe,11210,7184620120,"1377 Flatbush Ave, ,"
10943,Didi Chinese Restaurant,11210,7189517459,"2318 Nostrand Ave, ,"
10944,Kreyol Flavor,11210,7182580509,1738 Flatbush Ave
10945,Dallas BBQ,11210,7189423000,"2146 Nostrand Ave, ,"
10946,Chipotle Mexican Grill,11210,7184342315,"2166 Nostrand Ave,"
10947,Napoli Pizza,11210,7183380328,"2270 Nostrand Ave, ,"
10948,Roti-R-Us,11210,7186761777,"1493 Albany Avenue, ,"
10949,Angel's Flake Patties,11210,7184340816,"2114 Nostrand Ave, ,"
10950,Mc Beans Restaurant,11210,3477709111,"2910 Glenwood Rd, ,"
10952,Ovi's Place,11210,7184211640,"2925 Avenue H, ,"
10953,Top Taco,11210,7186777300,"1774 Flatbush Ave, ,"
10954,International Paradise Restaurant,11210,7188591405,"2905 Glenwood Rd, ,"
10955,Good Hope,11210,7186924274,"1675 Flatbush Ave, ,"
10956,Exquisite Supreme,11210,3475336453,"2905 Glenwood Rd, ,"
10957,New Kam Lee Restaurant,11210,7188597347,"1486 Flatbush Avenue, ,"
10958,Wong's Kitchen,11210,7184214245,"1525 Flatbush Ave, ,"
10959,Faye and King,11210,7189401129,"1417 Flatbush Ave, ,"
10960,Lucas Pizzeria,11210,3475336033,1574 Flatbush Ave
10961,Caffe Bene,11210,7184841780,"150 Kenilworth Pl, ,"
10962,Taste of the City Fresh Grill,11210,7184841776,"1368 Flatbush Ave,"
10963,Applebee's,11210,3475053300,"2201 Nostrand Ave, ,"
10964,Uncle Vic's,11210,3475336033,"1574 Flatbush Ave, ,"
10965,That Sushi Spot,11210,3475875100,"2462 Nostrand Ave, ,"
10966,Lucky Garden,11210,7183381666,"2460 Nostrand Ave, ,"
10967,Yoyo Fritaille,11210,7187241844,"2811 Glenwood Rd, ,"
10968,New Top China,11210,7186776300,"1774 Flatbush Ave, ,"
10969,D'Savannah Bar & Lounge,11210,6464015250,"1460A Flatbush Ave, ,"
10970,Nostrand Express Deli,11210,7184213300,"2184 Nostrand Ave, ,"
10972,Anna's Cafe,11210,7189517617,"2925 Ave I, ,"
10973,North Penguin,11210,9172576661,"2165 Nostrand Ave,"
10974,Kaff's Bake Shop,11210,7186760361,"2919 Ave J, ,"
10975,Le Banquet,11210,7186923666,"2281 Nostrand Ave, ,"
10976,Subway,11210,7184210175,"1567 Flatbush Ave, ,"
10977,Sahara Halal Cart,11210,7183437070,"Ave H At Nostrand Ave, ,"
10978,Ovi's Express,11210,3474353434,"37 Hillel Pl,"
10979,Lello's Pizza,11210,7188596505,"4018 Glenwood Rd, ,"
10981,Kam Shing Restaurant,11210,7184347532,"2099 Nostrand Avenue, ,"
10982,Golden Krust,11210,7185766021,"4108 Farragut Rd,"
10983,Yafai Deli Grocery,11210,7184341773,"1501 Flatbush Avenue, ,"
10984,Dynasty Chinese Restaurant,11210,7183386060,"1669 Flatbush Ave, ,"
10985,Popeyes Chicken,11210,3479880904,2158 Nostrand Ave
10986,Roti-R-Us,11210,7186761777,"1493 Albany Ave, ,"
10987,Superano's Pizzeria & Restaurant,11210,7186922904,"3009 Ave N, ,"
10988,The Palace Cafe,11210,7183389525,"2603 Nostrand Ave, ,"
10989,Crisp Grill,11210,7187584785,"3004 Ave L, ,"
10990,Spoons Cafe,11210,7183777373,"2923 Ave J,"
10991,McDonald's,11210,7184342476,"2154 Nostrand Ave, ,"
10992,Best Wok,11210,7184349785,"3411A Avenue H, ,"
10994,Tov U'mai Tiv,11210,7182587991,"2668 Nostrand Avenue, ,"
10995,Hugo Restaurant,11210,7184213667,"2816 Glenwood Rd, ,"
10997,Firtayes,11210,7189750915,"1347 Flatbush Ave, ,"
10998,Burger King,11210,7186775819,"13 Hillel Pl, ,"
10999,Number One Chinese Restaurant,11210,7182588858,"2925 Avenue J, ,"
11000,Kold Kuts,11210,7186771200,3007 Avenue K
11001,Peking Restaurant,11210,7188591554,"1581 Flatbush Ave, ,"
11002,Avenue J Pizzeria,11210,3473094548,"4102 Ave J,"
11003,Lucky Seven Deli & Grocery,11210,3474065409,"3027 Foster Ave, ,"
11004,Best Wok No. 1,11210,7184349785,"3411 Ave H, ,"
11005,China Star,11210,7183550955,2419 Foster Ave
11006,Elaine's Avenue M Deli,11210,7183777207,"2924 Avenue M, ,"
11007,Anna's Luncheonette,11210,7189517617,"2925 Avenue I, ,"
11008,Cafe Hadar,11210,7182525146,"2923 Avenue N, ,"
11009,Mei Jung Mei Chinese Restaurant,11210,7188598508,"1402 Flatbush Ave, ,"
11010,People's Delight Express Jerk Chicken,11210,3475337181,"1347 Flatbush Ave., ,"
11011,Schreiber Home Style Bakery,11210,7182582720,"3008 Ave M, ,"
11012,Ambiance Express,11210,7184344287,"2025 Nostrand Ave, ,"
11013,Auria's Malaysian Kitchen,11210,2126337373,", ,"
11014,Kennedy Fried Chicken,11210,7182879999,"1341 Flatbush Ave, ,"
11015,Seven Brothers Deli & Grocery,11210,7189516458,"1690 Flatbush Ave, ,"
11016,Sky High Deli Grocery,11210,7184213242,"2112 Nostrand Ave, ,"
11017,Little Caesar's Pizza,11210,7184841800,"1482  Flatbush Ave, ,"
11018,Pizza Heaven,11210,7183381300,3009 Ave N
11019,El Pilon Restaurant,11210,7184344582,"1306 Flatbush Ave, ,"
11020,Grace Divine,11210,3472407489,"1368 Flatbush Ave, ,"
11021,Rami's Pizza Express,11210,7182532600,"3005 Ave K, ,"
11022,Crown Fried Chicken,11210,3474137007,2813 Glenwood Rd
11023,Man DO Chinese Restaurant,11210,7188591726,"4023 Glenwood Road, ,"
11024,Sing Hua Kitchen,11210,7183389577,"1842 Flatbush Ave, ,"
11025,Pizza Boss,11210,7186272677,"410 Ave M, ,"
11026,Lords Bakery,11210,7184349551,"2135 Nostrand Ave, ,"
11027,Crystal Manor,11210,7188592141,"1460 Flatbush Ave, ,"
11028,New Ann's Nail Co,11210,7184219282,"2097 Nostrand Ave, ,"
11029,Residence Hall,11210,7182525000,"Brooklyn College, 1 Kenilworth Pl,"
11030,Sibling Management,11210,7183774200,"2607 Nostrand Ave, ,"
11031,DeStefano's Steakhouse,11211,7183842836,"89 Conselyea St, ,"
11032,Mahji,11211,9179091353,"617 Grand St,"
11033,Pokito,11211,9179091542,"155 S 4th St,"
11034,Tabaré,11211,3473350187,"221 S 1st St, ,"
11035,The Four Horsemen,11211,7185994900,"295 Grand St, ,"
11036,Bozu,11211,7183847770,"296 Grand St, ,"
11037,Traif,11211,3478449578,"229 S 4th St, ,"
11038,Kichin,11211,7185991002,"297 Broadway,"
11039,Humboldt and Jackson,11211,7183493355,"434 Humboldt St, ,"
11040,Fette Sau,11211,7189633404,"354 Metropolitan Ave, ,"
11041,Brooklyn Banh Mi,11211,3472608231,"557 Lorimer St,"
11042,Rabbithole Restaurant,11211,7187820910,"352 Bedford Ave, ,"
11043,El Almacen,11211,7182187284,"557 Driggs Ave, ,"
11044,Lilia Cafe,11211,7185763095,"567 Union Ave, ,"
11045,Naive,11211,3475839961,"299 S 4th St,"
11046,Pies-n-Thighs,11211,3475296090,"166 S 4th St,"
11047,Bar Omar,11211,7183880411,"188 Grand St, Ground Fl,"
11048,Hello Bklyn,11211,3479873008,"234 Union Ave, ,"
11049,Sweet Chick,11211,3477254793,"164 Bedford Ave, ,"
11050,Bentou Cafe,11211,7182188056,"346 Graham Ave,"
11051,Emmy Squared,11211,7183604535,"364 Grand St, ,"
11052,Cafe Mogador,11211,7184869222,"133 Wythe Ave, ,"
11053,Maison Premiere,11211,3473350446,"298 Bedford Ave, ,"
11054,Musashi Asian Cuisine,11211,7183885081,"495 Grand St,"
11055,Llama Inn,11211,7183873434,"50 Withers St, ,"
11056,Juniper,11211,7187828777,"112 Berry St, ,"
11057,The Regal,11211,7183884626,"163 Hope St, ,"
11058,The Commodore,11211,7182187632,"366 Metropolitan Ave, ,"
11059,Denizen,11211,9293376412,"88 Roebling St,"
11060,Concord Hill,11211,3474639322,"374 Graham Ave,"
11061,Meadowsweet,11211,7183840673,"149 Broadway, ,"
11062,Extra Fancy,11211,3474220939,"302 Metropolitan Ave, ,"
11063,Modern Love Brooklyn,11211,9292980626,"317 Union Ave,"
11064,Wafa's,11211,7185763547,"812 Grand St,"
11065,Pearl's,11211,9292763528,"178 N 8th St, ,"
11066,Little King,11211,9179479965,"749 Metropolitan Ave,"
11067,Mesa Coyoacan,11211,7187828171,"372 Graham Ave, ,"
11068,Diner,11211,7184863077,"85 Broadway, ,"
11069,Samesa,11211,7185991154,"495 Lorimer St,"
11070,Pates Et Traditions,11211,7183021878,"52 Havemeyer St, ,"
11071,Frost Restaurant,11211,7183893347,"193 Frost St, ,"
11072,RYUJIN RAMEN,11211,7187099888,"513 Grand St,"
11073,The Saint Austere,11211,7183880012,"613 Grand St, ,"
11074,Fiore,11211,7187828222,"284 Grand St, ,"
11075,Brooklyn Star,11211,7185999899,"593 Lorimer St, ,"
11076,Okonomi,11211,7183020598,"150 Ainslie St, ,"
11077,OTB,11211,3477631481,"141 Broadway, Williamsburg,"
11078,Los Tacos-Mcondo,11211,3477631548,"502 Grand St, ,"
11079,IL Passatore,11211,7189633100,"14 Bushwick Ave, ,"
11080,Northern Bell,11211,7183889040,612 Metropolitan Ave
11081,Le Barricou,11211,7187827372,"533 Grand St, ,"
11082,Post Office,11211,7189632574,"188 Havemeyer St, ,"
11083,Belle Shoals,11211,7182186027,"10 Hope St, ,"
11084,Sugarburg,11211,9176183029,"519 Metropolitan Ave, ,"
11085,Abracadabra Brooklyn,11211,3478449157,"347 Bedford Ave, ,"
11086,L'industrie Pizzeria,11211,7185990002,"254 S 2nd St, ,"
11087,BeeHive Oven Biscuit Cafe,11211,3479874960,"182 S 2nd St, ,"
11088,St. Anselm,11211,7183845054,"355 Metropolitan Ave, ,"
11089,Lighthouse,11211,3477897742,"145 Borinquen Pl,"
11090,Sri Thai Cafe,11211,7183887787,"795 Grand St, ,"
11091,Zenkichi,11211,7183888985,"77 N 6th St,"
11092,Bistro Petit,11211,7187822582,"170 S 3rd St, ,"
11093,Delaware and Hudson,11211,7182188191,"135 N 5th St,"
11094,Manila Social Club,11211,7183844396,"2 Hope St, ,"
11095,Peter Luger,11211,7183877400,"178 Broadway, ,"
11096,Bamonte's,11211,7183848831,"32 Withers St, ,"
11097,Lella Alimentari,11211,7185992625,"325 Manhattan Ave, ,"
11098,The Grand Bar and Grill,11211,7187824726,"647 Grand St, ,"
11099,Bahia Restaurant,11211,7182189592,"690 Grand St, ,"
11100,Taj Kabab King,11211,7187821722,"568 Grand St, ,"
11101,Rye,11211,7182188047,"247 S 1st St, ,"
11102,Caracas Arepa Bar,11211,7182186050,"291 Grand St, ,"
11103,Mable's Smokehouse,11211,7182186655,"44 Berry St,"
11104,Chimu Bistro,11211,7183830045,"482 Union Ave,"
11105,House of Small Wonder,11211,7183886160,"77 N 6th St, ,"
11106,The Federal Bar,11211,7183888641,"367 Metropolitan Ave, ,"
11107,Xixa,11211,7183888860,"241 S 4th St, ,"
11108,Dotory,11211,7185991399,"353 Broadway, ,"
11109,Onomea,11211,3478449559,"84 Havemeyer St, ,"
11110,Dar 525,11211,3474220401,"525 Grand St,"
11111,Fedoroff's Roast Pork,11211,3473842222,"178 N 10th St,"
11112,St. Mazie,11211,7183844807,"345 Grand St Williamsburg, ,"
11113,Samurai Mama,11211,7185996161,"205 Grand St, ,"
11114,Oasis,11211,7182187607,"161 N 7th St, ,"
11115,Suzume,11211,7184860200,"545 Lorimer St, ,"
11116,Beco,11211,7185991645,"45 Richardson St, ,"
11117,Snacky,11211,7184864848,"187 Grand St, ,"
11118,The Counting Room,11211,7185991860,"44 Berry St, ,"
11119,Sweatshop,11211,9179607232,"232 Metropolitan Ave, ,"
11120,Zizi Limona,11211,3477631463,"129 Havemeyer St, ,"
11121,Hummus Market,11211,7185995600,"361 Graham Ave,"
11122,Domo Williamsburg,11211,3476894265,"359 Manhattan Ave,"
11123,Delaney BBQ,11211,7187018909,"359 Bedford Ave, ,"
11124,The Chinese Club,11211,7184874576,"208 Grand St,"
11125,Have & Meyer,11211,7184190722,"103 Havemeyer St, ,"
11126,Two Door Tavern,11211,7185990222,"116 N 5th St, ,"
11127,Golden Years,11211,7183025100,"221 N 4th St, ,"
11128,Harefield Road,11211,7183886870,"769 Metropolitan Ave, ,"
11129,Sea,11211,7183848850,"114 N 6th St, ,"
11130,The Levee,11211,7182188787,"212 Berry St, ,"
11131,Santos Anne,11211,7184866979,"366 Union Ave, ,"
11132,Taste of Heaven,11211,7185763146,"251 Jackson St, ,"
11133,Pita Palace,11211,7183830550,"413 Graham Ave, ,"
11134,Masha and The Bear,11211,7183845000,"771 Grand St, ,"
11135,Desnuda,11211,7183870563,"221 S 1st St, ,"
11136,Santa Salsa,11211,3476832605,"180 Grand St, ,"
11137,YUJI Ramen,11211,7183020598,"150 Ainslie St, ,"
11138,Kings County Imperial,11211,7186102000,"20 Skillman Ave, ,"
11139,Cariño,11211,7183848282,"82 S 4th St, ,"
11140,Umami Burger - Williamsburg,11211,7189075680,"158 N 4th St,"
11141,Mr Thai Restaurant,11211,7183024203,"378 Metropolitan Ave, ,"
11142,Pie Smith,11211,9292950472,"679 Grand St, ,"
11143,PT Restaurant,11211,7183887438,"331 Bedford Ave,"
11144,My Moon,11211,7185997007,"184 N 10th St, ,"
11145,Shalom Japan,11211,7183884012,"310 S 4th St, ,"
11146,Reunion,11211,7185993670,"544 Union Ave, ,"
11147,C.Lo Cafe,11211,3479873402,"39 Bushwick Ave, ,"
11148,Walter Foods,11211,7183878783,"253 Grand St, ,"
11149,AWOL Eatery,11211,3474576752,"336 Graham Ave,"
11150,Sing Hing Chinese Restaurant,11211,7183880446,"576 Grand St, ,"
11151,Taco Santana,11211,7183888761,"301 Keap St, ,"
11152,Mighty Quinn's,11211,7189286603,"27 N 6th St, Smorgasburg,"
