name,address,zipcode,phone,cuisine,ID
jin cheng restaurant,14238 roosevelt ave,11354,7189611668,chinese,1255
peter mcmanus cafe,152 7 avenue,10011,2129299691,irish,6298
bus stop cafe,597 hudson street,10014,2122061100,american,23386
86 noodles,8608 4 avenue,11209,7188335300,chinese,4909
caffe bene,4 w 14th st,10011,6468959694,cafã©/coffee/tea,9077
pizza king,3916 18 avenue,11218,7188715464,jewish/kosher,16112
el palacio seafood market,1049 saint nicholas ave,10032,2125684771,seafood,18300
biu bella,10702 queens boulevard,11375,7182684400,italian,13794
8 st garden,5805 8th ave,11220,7184359692,chinese,14081
el valle restaurant,448450 east  149 street,10455,3472719191,"latin (cuban, dominican, puerto rican, south & central american)",20850
la rioja restaurant,3305 broadway,11106,7189320101,spanish,15058
pascalou,1308 madison avenue,10128,2125347522,french,3924
the empire rooftop,44 w 63rd st,10023,2122652600,american,16535
half court sports bar,446 park place,11238,3476633121,american,16030
joe,187 columbus ave,10023,2128770244,cafã©/coffee/tea,22773
louis seafood,347478 east tremont avenue,10465,7188224600,seafood,11830
hung hing chinese restaurant,239 bedford park blvd,10458,7185625050,chinese,23816
wolf and deer brooklyn,74 5 avenue,11217,7183983181,american,646
amore,125 w 26th st,10001,9175382594,italian,22832
wendy's,20 e 14th st,10003,2122430438,hamburgers,5211
ellary's greens,33 carmine street,10014,2129205072,californian,8901
new wok express,2133 3rd ave,10035,2129962266,chinese,83
barclay's capital,745 7 avenue,10019,2125262181,american,6933
cielo at the mayfair,242 west   49 street,10019,2124898600,italian,1265
snack bar,1111 131 street,11356,7189396300,american,10991
all nations,1091 utica avenue,11203,7186291300,caribbean,18864
kennedy chicken & gyros,158 nagle avenue,10040,2129425434,chicken,17149
burger king,2800 hylan boulevard,10306,7189801528,hamburgers,18748
asian tokyo japanese cuisine,4685 manhattan college pkwy,10471,7185435751,japanese,19986
mudspot,307 east    9 street,10003,2125298766,american,13113
spunto,65 carmine street,10014,2122421200,pizza/italian,621
aburiya kinnosuke,213 east   45 street,10017,2128675454,japanese,871
room 1705,1705 1st ave,10128,6469228242,other,21054
popeyes louisiana kitchen,75 lexington avenue,10010,2127257033,chicken,1803
sunsweet market,838 6th ave,10001,2125328383,american,8672
monahan & fitzgerald,21417 41 avenue,11361,7182794450,irish,13466
new wah yeung's kitchen,4324 43rd ave,11104,7183925630,chinese,8008
whitmans,700 8th ave,10036,9173380927,hamburgers,19465
southeast bakery,6821 fort hamilton parkway,11219,7186801188,chinese,15344
7b bar,108 avenue b,10009,2126776742,american,18272
subway,6801 4th ave,11220,7187483801,sandwiches/salads/mixed buffet,20683
the haab mexican cafe,4722 48 avenue,11377,7187294838,mexican,553
friendly restaurant,1205 40 avenue,11101,7187843891,chinese,9934
li's happy family,8 new dorp lane,10306,7183511999,chinese,14845
rosebank tavern,1258 bay street,10305,7184479423,american,8828
hush cafe lounge & garden,7010 grand avenue,11378,7187796061,eastern european,9581
glen roy bar and grill,145 east  149 street,10451,7189939804,american,3273
boeuf & bun,271 kingston ave,11213,7182218900,jewish/kosher,11829
eleni's new york,75 9 avenue,10011,7186067995,bakery,15473
wendy's,13350 whitestone expy,11354,7187624055,hamburgers,21997
casa lounge,2557 steinway street,11103,3473428824,middle eastern,9013
heavenly crumbs,355 franklin avenue,11238,7186236271,american,242
l'isola restaurant,128 metropolitan avenue,11249,7185990200,italian,4384
kelso bistro bar & restaurant,648 franklin ave,11238,7188574137,spanish,16368
just lorraine's place,2247 adam clayton powell boulevard,10027,2122340720,american,2022
le cafe coffee,145 4th ave,10003,2123889111,cafã©/coffee/tea,22862
about coffee,71 sullivan st,10012,8579398630,cafã©/coffee/tea,18070
popeyes louisiana kitchen,6013 7th avenue,11220,7182384100,chicken,16882
sahara citi restaurant,137 east   13 street,10003,2125399955,egyptian,15543
brownsville fish fry,446 mother gaston blvd,11212,3474421577,american,21691
dunkin' donuts,2370 grand concourse road,10458,7182204828,american,6735
12 chairs cafe,342 wythe ave,11249,3472277077,middle eastern,14783
the flying puck,364 7 avenue,10001,2127365353,american,11757
group m,498 7 avenue,10018,2122977112,american,19713
paris baguette,97 court st,11201,7187970404,bakery,20803
grito mexican grill,1555 st nicholas avenue,10040,2127950700,mexican,16008
zoni cafe,41 w 33rd st,10001,2125645897,"latin (cuban, dominican, puerto rican, south & central american)",18490
tremont pizza,924 e tremont ave,10460,9292659299,pizza/italian,23348
subway,3683 bruckner boulevard,10461,9177102831,sandwiches,13705
bayhouse,15557 bayview avenue,11422,7185277575,american,6155
chinese fried chicken,961 ogden avenue,10452,7185887780,chicken,9387
caribe restaurant,1762 crosby ave,10461,7188225704,"latin (cuban, dominican, puerto rican, south & central american)",18025
yooberry frozen yogurt,1501 sheepshead bay road,11235,7189342020,"ice cream, gelato, yogurt, ices",18236
mia pizza,2417 ditmars boulevard,11105,7187771700,pizza,20092
patsy's pizzeria,801 2 avenue,10017,2128789600,pizza/italian,23370
new asha sri lankan restaurant,322 victory boulevard,10301,7184200649,indian,6710
the avenue,4352 katonah ave,10470,3473469000,irish,13482
sunday in brooklyn,348 wythe ave,11249,9492332913,american,19560
chiqui cafe,24617 jamaica avenue,11426,7183478100,bakery,10273
adana grill,723 3rd avenue,10017,2129050000,turkish,15180
mango seed restaurant,757 flatbush avenue,11226,3475291080,caribbean,23460
sagar chinese,8747 homelawn street,11432,7186573333,chinese,1585
r  t  pizza restaurant,2236 amsterdam avenue,10032,2127959019,pizza,2752
domino's,14907 northern boulevard,11354,7184616500,pizza,15358
amsterdam billiards,85 4 avenue,10003,2129950333,american,12068
bay thai restaurant,6735 3rd ave,11220,7187489354,thai,18311
ihop,2244 church ave,11226,7182874467,american,16968
bed stuy provisions,563 gates ave,11221,3473266003,cafã©/coffee/tea,17012
st mazie,345 grand street,11211,7183844807,american,1098
niles restaurant,371 7 avenue,10001,2126290210,american,11494
pepolino,281 west broadway,10013,2129669983,italian,12284
"taco bell, kfc",3645 broadway,10031,2124919151,tex-mex,6409
chabba bbq/family grill & cuisine,786 coney island avenue,11218,9178938844,indian,9338
first stop deli,406 avenue m,11230,7184831006,delicatessen,3407
starbucks,201 west  125 street,10027,2122222872,cafã©/coffee/tea,21761
cupcake market,74 e 7th st,10003,6468611274,bakery,12634
mcdonald's,13661 roosevelt avenue,11354,7183531471,hamburgers,8295
new lin's garden ny,765 concourse vlg w,10451,7185858386,chinese,7882
sushi and bento,68 w 39th st,10018,2128406633,japanese,12729
king wok takeout,3510 nostrand avenue,11229,7186152117,chinese,9651
pizza palace cafe,6360 108 street,11375,7189977492,jewish/kosher,21427
o tea fresh,11815 queens blvd,11375,7187932595,cafã©/coffee/tea,21187
mcdonald's restaurant,1871 2nd ave,10029,7322102311,hamburgers,17269
swallow cafe,205 n 9th st,11211,9177760176,cafã©/coffee/tea,12554
hermes billiards & cafe,10214 jamaica avenue,11418,7184418340,american,180
azhong #1 food,13335 roosevelt ave,11354,6469965401,asian,5949
saravana bhavan,81 lexington avenue,10016,2126847755,indian,6922
gourmet to go,141 dreiser loop,10475,3472025883,american,6694
the evergreen,109 moffat st,11207,7184847399,american,21168
kennedy fried chicken and pizza,194 rockaway ave,11233,3472211778,chicken,22837
sushi q japanese restaurant,1610 crosby ave,10461,9176718005,japanese,6505
apnar sweets and bakery,16719 hillside ave,11432,3472334709,pizza,4912
starbucks,219 1 avenue,10003,2122540358,american,20730
domino's,13131 merrick boulevard,11434,7187233000,pizza,6094
dylan hotel,52 e 41st st,10017,2123380500,continental,11864
i x cafe,43 lincoln rd,11225,3475336920,mexican,17327
mei ya kitchen,858 gerard ave,10451,7189937710,chinese,10248
hale & hearty soup,11 east   17 street,10003,2126756611,soups & sandwiches,15293
hawkers,225 e 14th st,10003,2129821688,asian,6645
paradigm cafe,464 9th ave,10018,2125641904,cafã©/coffee/tea,23545
harlem green parrot bar and lounge,2509 ac powell blvd,10039,9174751841,american,20681
lenfest cafe - jerome green hall,435 west  116 street,10027,2128544999,cafã©/coffee/tea,17949
ua court street #12,106 court street,11201,7182468170,american,22638
song kran thai,330 8th ave,10001,2122398792,thai,754
bagel villa,7221 5 avenue,11209,7187451175,bagels/pretzels,6753
three decker restaurant,1746 2 avenue,10128,2122899936,american,3309
lords bakery,2135 nostrand avenue,11210,7184349551,bakery,5671
papa john's,3548 31st st,11106,7187287272,pizza,19162
the sparrow tavern,2401 29 street,11102,7186062260,american,22572
broken land,105 franklin street,11222,9177538273,american,12890
juanita's,8415 northern blvd,11372,7187797272,spanish,14956
tru,3519 ditmars blvd,11105,6468786000,greek,5837
famous calabria pizzeria,27 saint james pl,10038,2122330009,pizza/italian,15000
bed-stuy fish fry,940 fulton st,11238,7183993000,american,11456
buttercup bake shop,973 2nd ave,10022,2123504144,bakery,6061
my cooking party,25 w 26th st,10010,2126862433,american,2351
happy hop's kitchen,10969 francis lewis boulevard,11429,7187403137,chinese,10692
the standard,188 nassau avenue,11222,7184722150,delicatessen,1527
nagle bakery,121b nagle avenue,10040,6464769462,bakery,12998
roebling sporting club,225 north    8 street,11211,7183883088,american,11355
dai-hachi,303 e 56th st,10022,2128888101,japanese,23920
ocean style sushi/japanese restaurant,2971 ocean avenue,11235,7188915888,japanese,5571
sofia mexican restaurant,187 suydam st,11221,3476662592,mexican,16155
224th corner restaurant & bakery,701 east  224 street,10466,7186522878,caribbean,9183
naz bakery & roti shop,20417 jamaica avenue,11423,7187404363,bakery,8461
jenny coffee shop,607 e 169th st,10456,7186171212,"latin (cuban, dominican, puerto rican, south & central american)",14266
10th avenue cookshop,156 10 avenue,10011,2129244440,american,1513
hotel pierre-main kitchen,2 east   61 street,10065,2128388000,american,9507
brancaccio's food shop,3011 fort hamilton parkway,11218,7184351997,sandwiches,340
east ming dragon,16560 baisley boulevard,11434,7187230778,chinese,10970
wild orchid bar & lounge,11148 lefferts blvd,11420,3479609997,american,1981
re sette,7 west   45 street,10036,2122217530,italian,4313
place fried chicken,285 wyckoff ave,11237,7183864137,american,19524
la defense,2 metro tech center,11201,7188554200,french,13577
snowdays,700 8th ave,10036,6463442232,"ice cream, gelato, yogurt, ices",23450
taci's authentic turkish restaurant,10207 metropolitan avenue,11375,7185440400,turkish,7817
malt and mold,362 2nd ave,10010,6462380272,not listed/not applicable,16769
el palacio de los cholados,8318 northern blvd,11372,6462694170,"ice cream, gelato, yogurt, ices",19963
puerta del sol restaurant,1550 bay ridge ave,11219,3474924488,spanish,11137
parson's diner,2527 parsons boulevard,11354,7183532223,american,10815
uncle louie gs italian ices & ice cream,341 graham avenue,11211,7183545777,"ice cream, gelato, yogurt, ices",17754
east side bagel cafe,1496 1 avenue,10075,2127941655,bagels/pretzels,13272
dos caminos,373 park avenue south,10016,2122941000,mexican,8137
michelle's cocktail lounge,2294 bedford avenue,11226,7182841185,caribbean,223
gravity lounge,400 claremont parkway,10457,7182942477,"latin (cuban, dominican, puerto rican, south & central american)",10076
tribeca tavern,247 west broadway,10013,2129417671,american,19446
crown diner,79 east  161 street,10451,7185380309,american,1008
aliton's pizza & deli,7318 northern boulevard,11372,7189431484,delicatessen,2437
mcdonald's,2049 broadway,10023,2127240435,hamburgers,3084
dunkin' donuts,8155 lefferts blvd,11415,7188460098,donuts,19498
new lucky garden,143 lafayette ave,10301,7182733228,chinese,9245
nohohon tea room,9 saint marks pl,10003,2123870276,japanese,4654
salud y estilo de vida,3088 hull avenue,10467,6466856899,american,7200
fdr 99â¢ slice pizza,150 east 2nd  street,10009,2122535950,pizza,11999
elena's restuarant,5 west tremont avenue,10453,9177377100,mexican,5954
brooklyn heights wine bar,50 henry street,11201,7188555595,american,20968
kennedy fried chicken,1316 5 avenue,10026,3476040506,chicken,20315
peacock alley,301 park ave,10022,2128724895,american,346
bayside marina snack bar,2805 cross island parkway,11360,7182290097,american,20317
lic bagels,3108 36 avenue,11106,7183619500,mexican,10981
no. 1 china garden kitchen,1349 edward l grant highway,10452,7182935056,chinese,14557
song,295 5 avenue,11215,7189651108,thai,1720
cafe con leche,2026 2nd ave,10029,2125957000,spanish,20018
la penda restaurant,2233 grand concourse,10453,3478622606,"latin (cuban, dominican, puerto rican, south & central american)",7030
riqui & more,113 w 225th st,10463,6465902486,caribbean,15623
homemade taqueria,7103 grand ave,11378,7187790771,mexican,425
new double dragon,37 1 avenue,10003,2125980730,chinese,5527
traditions eatery,543 kings hwy,11223,7183763354,jewish/kosher,2112
aqueduct north,4277 katonah ave,10470,7183241497,irish,14482
subway,51 murray street,10007,2127669706,sandwiches/salads/mixed buffet,997
mcdonald's,3540 nostrand avenue,11229,7189349539,american,7436
"dunkin' donuts, baskin robbins",274 east  149 street,10451,7182921478,donuts,18095
ing forman selz,230 park avenue,10169,2123098465,american,18491
dee daa,155 e 44th st,10017,6463966500,thai,12558
aangan,2701 broadway,10025,2122804100,indian,14065
subway,321 amsterdam ave,10023,2123621707,sandwiches,17816
triple d's place,1377 e new york ave,11212,3474257129,caribbean,9051
el paso taqueria,64 east   97 street,10029,2129961739,mexican,16723
kokio,22140 horace harding expy,11364,9293814017,other,23633
chatham seafood restaurant,6 chatham sq,10038,2122338877,chinese,21026
rag top,1308 utica avenue,11203,3474967773,caribbean,16078
vivi bubble tea,790 manhattan ave,11222,7183893388,"juice, smoothies, fruit salads",1356
starbucks,370 7 avenue,10001,2129672041,cafã©/coffee/tea,15970
mcdonald's,2154 nostrand ave,11210,7184342476,hamburgers,23916
louie and chan,303-305 broome st,10002,2128372816,italian,19876
la nazionale soccer club,8013 myrtle avenue,11385,7184979069,italian,18467
el gran sabor restaurant,10408 37th ave,11368,7185655755,spanish,9146
manhattan proper,6 murray street,10007,6465594445,american,19673
chawlas2,216 3rd ave,10003,9172929094,other,21525
the ribbon,20 w 72nd st,10023,2127875656,american,19068
ming wok kitchen,8418 a northern boulevard,11372,7184780241,chinese,6985
jentana's pizza,5102 ft hamilton parkway,11219,7188714050,pizza,16091
joe's pizza,150 east   14 street,10003,2123889474,pizza,8339
farmers restaurant,1692 86th st,11214,6463388980,chinese,21822
jax inn diner,7212 northern blvd,11372,7184761240,american,3966
mon amour coffee & wine,234 w 238th st,10463,7187087804,sandwiches/salads/mixed buffet,19364
glenlo tavern,641618 fresh pond road,11385,7184180661,american,244
starbucks,5100 kings plz,11234,9292712767,cafã©/coffee/tea,3468
champion coffee,142 nassau ave,11222,7183833251,cafã©/coffee/tea,19514
filaga,75 9th ave,10011,6466785382,pizza/italian,13111
veritable,1201 2nd ave,10065,2127530600,american,21797
nocciola ristorante,237 e 116th st,10029,6465595304,italian,22610
