name,address,zipcode,cuisine,price,rating,review_count
pizza di napoli,"791 flushing ave, ,",11206,pizza italian,$,3.5,15
the cactus,"715 flushing ave, ,",11206,mexican,$,3.5,16
smart deli,"892 myrtle ave, ,",11206,delis,$,3.5,3
happy garden,"170 graham avenue, ,",11206,restaurants,$,3.0,3
el nuevo yauca restaurant,"465 bushwick ave, ,",11206,puerto rican,$,4.0,1
faith chinese food,"170 graham ave, ,",11206,chinese,$$,3.0,10
danny's pizzeria ii,"176 graham ave, ,",11206,pizza italian,$,3.0,53
domino's pizza,"183 graham ave, ,",11206,pizza chicken wings sandwiches,$$,1.5,103
vip coffee,"255 graham st,",11206,american (new) coffee & tea,$,2.0,3
super deli sajoma,161 manhattan ave,11206,delis sandwiches,$,4.0,1
xing wang,"956 broadway, ,",11206,chinese,$,3.0,6
marcy deli,541 marcy ave,11206,delis sandwiches,$,4.0,1
popeye's chicken & biscuits,"1132 myrtle ave, ,",11206,fast food,$,3.5,30
princesa bakery,"94 graham ave, ,",11206,bakeries,$,3.5,32
taqueria el fogon,"241 cook st, ,",11206,mexican,$$,3.0,18
brooklyn soda works headquarters,"630 flushing ave, suite m,",11206,juice bars & smoothies,$,4.5,7
the drink,"228 manhattan ave, ,",11206,bars,$$,3.5,126
chicken express,"582 broadway, ,",11206,fast food,$,3.0,5
cozzi pizza,"584 broadway, ,",11206,pizza,$,3.0,20
tradesman,"222 bushwick ave, ,",11206,bars,$,4.0,87
dq grill & chill,"27 graham ave, ,",11206,fast food,$,2.5,6
reuse america vintage warehouse,"387 bushwick ave, ,",11206,"thrift stores antiques used, vintage & consignment",$,5.0,1
happy garden chinese restaurant,"103 graham ave, ,",11206,chinese,$,2.5,7
la nortena ii,255 graham ave,11206,mexican,$,2.0,20
father knows best,"611a wilson ave, ,",11207,bars cafes,$$,4.5,55
el burrito nacho,"1636 broadway,",11207,mexican,$$,5.0,10
salud bar & grill,"1413 bushwick ave, ,",11207,latin american beer bar,$$,4.5,119
east market diner,"2592 atlantic ave, ,",11207,breakfast & brunch burgers american (traditional),$,4.0,27
anda lucia bar & lounge,"1336 bushwick ave, ,",11207,italian lounges,$$,4.5,17
ceci's latin cuisine,"423 hegeman ave, ,",11207,latin american,$,4.5,4
routine,"631 wilson ave, ,",11207,coffee & tea breakfast & brunch,$$,3.5,63
tandoori masala,"1695 broadway, ,",11207,indian,$$,4.0,103
festac grill,"263 hendrix st, ,",11207,african,$$,4.0,9
bonao bar & restaurant,"123 jamaica ave,, ,",11207,"dominican spanish beer, wine & spirits",$$,3.5,8
la lechonera,"747 new lots ave, ,",11207,puerto rican spanish,$,4.0,5
el nuevo bonao resturant corp,"123 jamaica ave, ,",11207,spanish,$,4.0,9
three brothers pizzeria,"817 van siclen ave, ,",11207,pizza,$$,4.5,6
paphos diner,2501 fulton st,11207,diners,$,3.0,54
covert coffee,"1643 broadway,",11207,coffee & tea cafes,$,4.5,70
rico chimi cafeteria,"2928 atlantic ave, ,",11207,sandwiches spanish cafes,$,3.5,26
cherokee deli,"1626 broadway, ,",11207,mexican breakfast & brunch sandwiches,$,5.0,4
3d's castle restaurant,"2228 linden blvd, ,",11207,caribbean,$$,2.5,22
caoba brooklyn bistro,"100 jamaica ave,",11207,bars dominican latin american,$$,2.5,27
burger ur way,"1846 e new york ave, ,",11207,burgers,$$,2.5,38
sarku japan,"starrett city pathmark ctr, 11114 flatlands ave,",11207,japanese,$,3.5,15
new texas fried chicken,639 wilson ave,11207,chicken wings,$,3.5,7
what's a bagel,"11112 flatlands ave, ,",11207,bagels breakfast & brunch,$$,4.0,6
la cuesta restaurant,"582 liberty ave, ,",11207,dominican,$$,4.0,1
angie's breakfast spot,"1637 broadway, ,",11207,diners breakfast & brunch,$,3.5,85
crown fried chicken,"2090 linden blvd, ,",11207,chicken wings fast food,$,5.0,1
five star fish & chips the taste of miami,521 stanley ave,11207,fish & chips seafood,$,3.0,11
halal fried chicken & pizza,"141 pennsylvania ave, ,",11207,burgers pizza,$,4.0,1
loma restaurant,"754 new lots ave, ,",11207,spanish american (new),$,4.0,1
ihop,"11000 flatlands ave, ,",11207,breakfast & brunch american (traditional),$$,3.5,73
675 stanley restaurant,"675 stanley ave, ,",11207,american (new),$,3.5,9
new spring garden,"2689 atlantic avenue, ,",11207,restaurants,$$,3.0,1
island vybz jamaican restaurant,1759 broadway,11207,caribbean seafood,$,2.5,16
armando's pizza,"1717 broadway, ,",11207,pizza,$,4.0,29
white castle,"900 pennsylvania ave, ,",11207,fast food burgers,$$,2.5,9
golden panda,"2824 fulton st, ,",11207,chinese,$,3.0,2
caribbean coffee shop,"527 stanley ave,",11207,latin american,$,2.0,3
aztec soul,"3372 atlantic ave,",11208,mexican,$,4.5,23
chef quang,"3360 atlantic ave,",11208,caribbean chinese,$,4.0,19
rico pollo ll,"3352 fulton st, ,",11208,spanish imported food,$$,3.5,34
el rey ii restaurant,"1064 liberty ave, ,",11208,spanish latin american,$$,3.5,73
toribio restaurant,"3169 fulton st, ,",11208,latin american diners,$,4.5,9
tavares restaurant,"234 cleveland st, ,",11208,latin american,$,3.5,28
nyc  fried chicken,"3367 fulton st, ,",11208,american (new),$,4.0,8
lindenwood diner & restaurant,"2870 linden blvd, ,",11208,diners american (new),$$,4.0,144
el gran mar de plata restaurant,"3175 fulton st, ,",11208,spanish dance clubs latin american,$$,2.5,27
lee good taste,"2686 pitkin ave, ,",11208,chinese,$,4.5,9
tonys pizzeria,"3145 fulton st, ,",11208,pizza,$,4.0,10
el pulgarcito de america corporation,"3133 fulton st, ,",11208,salvadoran,$,3.5,14
el cacique bar,"3294 atlantic ave, ,",11208,bars american (traditional),$$,5.0,2
angela's pizzeria,"3435 fulton st, ,",11208,pizza,$,5.0,28
grant caffe,"1170 liberty ave, ,",11208,breakfast & brunch coffee & tea,$,3.5,20
azteca maya,"430 ridgewood ave, ,",11208,latin american mexican,$,4.0,6
mariachi taco,3428 fulton st,11208,mexican,$,3.5,14
antojitos ecuatorianos,"3398 fulton st, ,",11208,latin american breakfast & brunch seafood,$,4.0,4
roti on the run,"3140 fulton st, ,",11208,caribbean,$,3.0,25
el castillo restaurant,"1218 liberty ave, ,",11208,burgers sandwiches salad,$$,3.0,14
caterina pizza,"3035 fulton street, ,",11208,pizza,$,4.5,36
carro cafe,"3472 fulton st, ,",11208,latin american lounges caribbean,$$,3.0,16
city line pizza & pasta,"1224 liberty ave, ,",11208,pizza italian,$$,3.5,28
new wah on restaurant,"986 sutter ave, ,",11208,chinese,$,4.5,4
faro del pacifico pupuseria & restaurant,"3247 fulton st, ,",11208,salvadoran seafood steakhouses,$$,3.0,10
el nuevo barzola restaurant,"3386 atlantic ave,",11208,latin american,$,3.0,13
nancy restaurant,"2961 fulton st, ,",11208,latin american,$$,3.0,11
american hero restaurant,"2488 linden blvd, ,",11208,american (new),$,3.5,3
uluangies hawaiian shave ice,"846 stanley ave, ,",11208,shaved ice hot dogs,$,5.0,3
cypress pizzeria & italian restaurant,"3326 fulton st, ,",11208,pizza italian,$,3.5,5
el nuevo puerto plata,"3123 fulton st, ,",11208,bars spanish,$,4.5,3
new beginning west indian and american cuisine,"855 belmont avenue, ,",11208,caribbean,$,5.0,1
mike's pizzeria,"3337 fulton st, ,",11208,pizza,$,3.5,33
white castle,"3101 atlantic ave, ,",11208,fast food burgers,$,3.5,9
tacosssssss,"33-85 fulton st,",11208,tacos,$,4.5,2
chimi monumental,"3007 fulton st,",11208,dominican food trucks,$,4.0,1
crown fried chicken & coffee shop,3149 fulton st,11208,chicken wings,$$,3.0,4
dany's pizza restaurant,956 jamaica ave,11208,pizza,$,4.5,4
original napoli's pizza,"594 crescent st, ,",11208,pizza italian,$,3.0,25
dave's,"507 pine st, ,",11208,caribbean,$,3.0,14
joe's pizzeria,"1121 liberty ave, ,",11208,pizza,$,4.0,19
subway,"530 conduit blvd, ,",11208,sandwiches fast food,$$,4.0,2
chubby burger chicken and pizza,"2962 fulton st, ,",11208,american (new) diners,$$,2.0,4
wo hop chinese restaurant,"3150 fulton street, ,",11208,chinese,$,2.5,10
kennedy fried chicken and pizza,3127 fulton st,11208,pizza chicken wings,$,3.0,3
mcdonalds,"3143 atlantic ave, ,",11208,fast food burgers,$,2.5,10
burger king,"624 conduit blvd, ,",11208,fast food burgers,$,1.5,6
long cheng,"2977 fulton st, ,",11208,fast food chinese,$,4.0,3
dumont deli &grocery,690 linwood st,11208,delis sandwiches,$,5.0,1
la parrilla dominicana,"3462 fulton st, ,",11208,spanish,$,4.5,2
china king,"2683 pitkin ave, ,",11208,chinese,$,3.0,4
checkers,"1146 liberty ave, ,",11208,fast food,$,3.5,3
wendy's,"3183 atlantic ave, ,",11208,fast food burgers,$,2.0,22
fu xing house,"3335 fulton st, ,",11208,chinese,$,3.0,1
crown fried chicken,"1181 sutter ave, ,",11208,chicken wings,$,3.0,6
popeyes,"624 s conduit ave, ,",11208,cajun/creole fast food chicken wings,$,2.5,10
china doll chinese restaurant,"902 drew street, ,",11208,chinese,$,2.5,2
lee chinese,"3228 fulton st, ,",11208,chinese,$,3.0,2
new good taste chinese kitchen,"2686 pitkin avenue, ,",11208,chinese,$,3.0,2
arlene deli grocery,290 arlington ave,11208,delis sandwiches,$,3.0,1
international coffee shop,"556 wortman ave, ,",11208,coffee & tea latin american,$$,3.5,12
pitkin bonao grill restaurant,"2678 pitkin ave, ,",11208,spanish,$,3.5,3
hing long kitchen,"1102 liberty ave, ,",11208,chinese,$,3.5,4
new peking house,"3408 fulton st, ,",11208,chinese,$,2.5,3
panda house,"530 conduit blvd, ,",11208,chinese,$$,2.5,7
mcdonald's,"2797 linden blvd, ,",11208,burgers fast food,$$,1.5,5
brooklyn beet company,"7205 3rd ave, ,",11209,modern european,$$,4.5,283
the coop,"9504 4th ave,",11209,breakfast & brunch coffee & tea sandwiches,$$,4.5,92
ho' brah,"8618 3rd ave, ,",11209,mexican tex-mex,$$,4.0,582
the family store,"6905 3rd ave, ,",11209,mediterranean american (traditional) vegan,$$,4.5,108
grotto italian table,"8901 3rd ave, ,",11209,italian desserts,$$,4.0,78
tanoreen,"7523 3rd ave, ,",11209,middle eastern mediterranean,$$,4.0,597
fig and olive tree,"7021 3rd ave,",11209,mediterranean,$$,4.0,35
positano restaurant,"10018 4th ave,",11209,italian gluten-free seafood,$$,4.5,104
the brooklyn firefly,"7003 3rd ave,",11209,pizza jazz & blues bars,$$,4.0,41
campania coal fired pizza,"9824 4th ave, ,",11209,pizza,$$,4.5,262
lock yard,"9221 5th ave,",11209,american (new) hot dogs pubs,$$,4.0,232
artichoke basille's pizza,"9102 4th ave,",11209,pizza,$,3.5,42
elia restaurant,"8611 3rd ave, ,",11209,greek,$$$,4.0,109
new york koshary,"518 86th st,",11209,middle eastern mediterranean,$,4.5,30
top thai,"8510 4th ave, ,",11209,thai,$$,4.0,192
skinflints,"7902 5th ave, ,",11209,burgers american (traditional) bars,$$,4.0,205
istanbul bay,"8002 5th ave,",11209,turkish,$$,4.5,24
cebu bar & bistro,"8801 3rd ave, ,",11209,breakfast & brunch burgers american (new),$$,3.5,410
gino's,"7414 5th ave, ,",11209,pizza italian wine bars,$$,4.0,439
georgian dream cafe,"8309 3rd ave,",11209,cafes,$$,4.0,10
taqueria el puente,"9300 5th ave,",11209,mexican,$,4.5,78
chadwicks restaurant,"8822 3rd ave, ,",11209,american (traditional) steakhouses seafood,$$$,4.0,161
e noodle cafe,"8619 5th ave,",11209,noodles cantonese,$$,3.5,56
kathy's dumplings,"7924 3rd ave, ,",11209,chinese,$,4.0,144
crepe factory,"7306 3rd ave,",11209,desserts coffee & tea creperies,$,5.0,19
shangri-la,"7400 3rd ave, ,",11209,asian fusion kosher vegan,$$,4.5,87
ponte vecchio restaurant,"8810 4th ave, ,",11209,italian,$$$,3.5,109
blue agave,"7215-b 3rd ave, ,",11209,mexican latin american breakfast & brunch,$$,4.0,127
encore restaurant,"10007 4th ave,",11209,american (new) salad venues & event spaces,$$$$,4.5,15
salud bklyn,"7204 3rd ave,",11209,bars spanish tapas bars,$$,3.5,88
delia's lounge & restaurant,"9224 3rd ave, ,",11209,lounges wine bars american (traditional),$$,4.0,100
the burger bistro,"7217 3rd ave,",11209,burgers american (new),$$,4.0,630
mussels & more,"8001 5th ave, ,",11209,seafood wine bars,$$,3.5,335
lobo loco,"8530 3rd ave,",11209,mexican,$$,3.0,93
pipin's bay ridge,"9023 3rd ave, ,",11209,pubs sports bars irish,$$,4.0,65
zio toto,"8407 3rd ave, ,",11209,italian,$$,3.5,139
shobu sushi & grill,"9427 5th ave, ,",11209,japanese salad sushi bars,$$,4.0,155
karam restaurant,"8519 4th ave, ,",11209,middle eastern halal,$,4.0,231
tuscany grill,"8620 3rd ave, ,",11209,italian,$$$,3.5,67
schnitzel haus,"7319 5th ave, ,",11209,german pubs,$$,3.5,180
grand sichuan house,"8701 5th ave, ,",11209,szechuan,$$,4.0,177
first oasis,"9218 4th ave, ,",11209,middle eastern halal mediterranean,$$,4.0,121
peppino's brick oven pizza & restaurant,"7708 3rd ave, ,",11209,pizza italian venues & event spaces,$$,4.5,153
campo bello ii,"9128 5th ave, ,",11209,spanish,$$,4.0,32
hom bay ridge,"8810 3rd ave, ,",11209,breakfast & brunch,$$,4.0,204
pegasus,"8610 3rd ave, ,",11209,breakfast & brunch diners coffee & tea,$$,4.0,230
kyoto sushi,"7718 5th ave, ,",11209,japanese sushi bars asian fusion,$$,4.5,13
bombay grill,"8716 3rd ave, ,",11209,"indian halal beer, wine & spirits",$$,4.0,153
las margaritas,"7206 3rd ave, ,",11209,mexican,$$,4.0,70
polonica restaurant,"7214 3rd ave, ,",11209,polish,$$,4.0,129
middle eastern halal food,"8601 5th ave, ,",11209,halal middle eastern food trucks,$,4.0,118
kim chee korean restaurant,"9324 3rd ave, ,",11209,korean,$$,3.0,138
bay diner cafe,"535 86th st,",11209,american (new),$,5.0,7
inaka sushi,"8318 3rd ave,",11209,japanese thai sushi bars,$$,4.5,108
mama's greek kitchen,"7026 3rd ave,",11209,greek desserts,$,3.5,20
the pearl room,"8518 3rd ave, ,",11209,italian seafood steakhouses,$$$,3.0,133
yemen cafe & restaurant,"7130 5th ave, ,",11209,middle eastern cafes arabian,$$,4.5,67
areo ristorante,"8424 3rd ave, ,",11209,italian,$$$,3.5,121
windy city ale house,"7915 3rd ave, ,",11209,sports bars american (traditional),$$,4.5,98
alexandrina seafood,"6917 5th ave, ,",11209,middle eastern seafood,$$,4.5,32
philadelphia grille,"10004 4th ave, ,",11209,american (traditional),$,4.0,32
pho hoai,"8616 4th ave, ,",11209,vietnamese,$,3.5,194
86 noodles,"8608 4th ave, ,",11209,chinese asian fusion,$$,3.5,157
longbow pub & pantry,"7316 3rd ave,",11209,british,$$,4.0,126
plaka,"406 86th st, ,",11209,greek,$$,4.0,41
embers steakhouse,"9519 3rd ave, ,",11209,"steakhouses beer, wine & spirits",$$$,3.5,171
cocoa grinder,"8511 3rd ave, ,",11209,coffee & tea breakfast & brunch burgers,$,4.0,98
spartan souvlaki ii,"8303 3rd ave, ,",11209,greek,$$,4.0,32
mythai cafe,"7803 3rd ave, ,",11209,thai,$$,3.5,270
don mario rotisserie chicken,"7215 3rd ave,",11209,chicken shop latin american,$$,4.0,23
sally's place,"8501 3rd avenue, ,",11209,restaurants,$,4.0,10
the wicked monk,"9510 3rd ave, ,",11209,pubs american (new),$$,3.5,143
greenhouse cafe,"7717 3rd ave, ,",11209,american (new) italian,$$,3.0,80
molto bene,"9524 4th ave, ,",11209,italian,$,3.5,13
pearl of china,"8411 3rd ave, ,",11209,chinese,$,3.0,17
anthony's butcher & deli,"7324 3rd ave,",11209,butcher delis,$$,5.0,29
o'sullivan's bar & grill,"8902 3rd ave, ,",11209,pubs american (traditional),$$,4.5,30
samia's mediterranean food,"7922 3rd ave,",11209,middle eastern,$$,4.0,23
taj mahal,"7315 3rd ave, ,",11209,indian,$$,4.0,238
a.l.c. italian grocery,"8613 3rd ave, ,",11209,grocery cheese shops sandwiches,$$,4.5,60
sancho's,"7410 3rd ave, ,",11209,spanish basque,$$,3.5,73
johnny's grill,"9406 3rd ave, ,",11209,burgers salad,$$,4.5,7
the kettle black,"8622 3rd ave, ,",11209,chicken wings sports bars sandwiches,$$,3.5,238
darn donuts,"8723 4th ave, ,",11209,donuts coffee & tea breakfast & brunch,$$,3.5,57
anopoli ice cream parlor and family restaurant,"6920 3rd ave, ,",11209,ice cream & frozen yogurt american (traditional) greek,$,3.5,118
bagel boy,"8002 3rd ave, ,",11209,bagels breakfast & brunch,$,4.0,171
deli & beer,"8610-4 ave, ,",11209,"beer, wine & spirits grocery delis",$,5.0,1
sofias ristorante italiano,"8406 3rd ave, ,",11209,italian,$$,3.5,93
salty dog bar and restaurant,"7509 3rd ave, ,",11209,sports bars pubs american (traditional),$$,3.0,181
somethingreek,"7616 3rd ave, ,",11209,greek,$$,3.5,148
glow thai,"7107 3rd ave, ,",11209,thai cocktail bars,$$,3.5,173
paneantico bakery,"9124 3rd ave, ,",11209,bakeries sandwiches,$$,3.5,279
arirang hibachi steakhouse,"8814 4th ave, ,",11209,japanese sushi bars steakhouses,$$,3.5,221
omonia cafe,"7612 3rd ave, ,",11209,cafes venues & event spaces greek,$$,3.0,209
sapporo,"7812 3rd ave, bayridge,",11209,japanese sushi bars,$$,4.5,59
nature's grill,"7417 3rd ave, ,",11209,juice bars & smoothies sandwiches american (traditional),$$,3.0,168
xin,"8320 3rd ave,",11209,chinese,$$,3.5,42
lamoza,"7704 3rd ave, ,",11209,middle eastern hookah bars,$$,4.0,57
bay ridge pizza,"7704 5th ave, ,",11209,pizza italian,$,3.5,69
giacomo's wood fired pizza & trattoria,"7902 3rd ave, ,",11209,italian pizza,$$,3.5,131
cappuccino cafe,"7721 3rd ave, ,",11209,american (new),$$,3.0,33
bagel supreme,"9401 5th ave, ,",11209,bagels sandwiches breakfast & brunch,$,4.0,38
chopstix,"8405 5th ave, ,",11209,chinese sushi bars japanese,$$,3.0,184
blue door souvlakia,"8413 3rd ave,",11209,greek,$$,4.5,16
bay ridge diner,"8017 5th ave, ,",11209,american (traditional) diners,$$,3.5,72
alsalam restaurant & meat market,"7206 5th ave, ,",11209,middle eastern meat shops halal,$,4.5,11
ichigo sushi,"7308 3rd ave, ,",11209,sushi bars,$$,4.0,47
narrows coffee shop,"10001 4th avenue, ,",11209,diners coffee & tea,$,4.0,23
hunters steak & ale house,"9404 4th ave, ,",11209,steakhouses irish venues & event spaces,$$$,3.5,57
the owl's head,"479 74th st, ,",11209,wine bars breweries,$$,4.5,121
lone star bar & grill,"8703 5th ave,",11209,pubs american (traditional) sports bars,$$,3.5,91
grandma's original pizza,"6918 3rd ave, ,",11209,pizza,$,4.0,84
elegante pizzeria,"6922 5th ave, ,",11209,pizza,$,4.0,94
soho cafe and grill,"8312 5th ave, ,",11209,cafes breakfast & brunch salad,$,3.5,41
leo's casa calamari,"8602 3rd ave, ,",11209,italian pizza sandwiches,$$,3.5,125
fushimi,"9316 4th ave, ,",11209,sushi bars japanese lounges,$$,3.5,247
eddie's hero place,"6917 4th ave, ,",11209,sandwiches,$,4.5,12
balady foods,"7128 5th ave,",11209,grocery meat shops halal,$$,4.5,34
king tut pie,"478 72nd st,",11209,pizza desserts sandwiches,$,4.0,3
bean post pub,"7525 5th ave, ,",11209,"beer, wine & spirits chicken wings",$$,3.5,47
bayridge sushi,"6914 3rd ave, ,",11209,sushi bars japanese asian fusion,$$,3.5,159
shore road delicatessen,"9316 3rd ave, ,",11209,delis,$$,4.0,23
fort hamilton diner,"9502 4th ave, ,",11209,diners,$,3.5,59
the little flame,"8727 4th ave,",11209,barbeque,$$,2.5,6
stewart's restaurant,"8518 5th avenue, ,",11209,american (traditional),$$,3.5,35
vesuvio restaurant and pizzeria,"7305 3rd ave, ,",11209,pizza italian,$$,3.5,210
hibachi master,"8512 5th ave, ,",11209,chinese japanese sushi bars,$,3.5,30
cathy's place,"9526 4th ave, ,",11209,diners,$,3.5,43
spring garden,"8706 5th ave, ,",11209,chinese,$,4.0,15
delcorso cafe restaurant & pizzeria,"7022 3rd ave, ,",11209,pizza,$,2.0,9
espresso pizzeria,"9403 5th ave, ,",11209,pizza,$,4.0,64
bridgeview diner,"9011 3rd ave, ,",11209,diners,$$,2.5,171
le sajj,"8221 5th ave, ,",11209,lebanese mediterranean,$$,3.5,69
lighthouse cafe,"7506 3rd ave, ,",11209,diners american (traditional),$,3.5,41
sushi hana,"524 86th st, ,",11209,sushi bars,$$,4.0,70
sinbad seafood & steak,"7721 5th ave,",11209,seafood,$$,5.0,6
mezcal's d'os restaurant,"7508 3rd ave, ,",11209,mexican,$$,3.0,90
mandato mexican restaurant,"7218 3rd ave, ,",11209,mexican,$,3.5,44
